task_id,domain,layer,div_mon,div_pla
math_1,math,26,0.007840394973754883,0.008670151233673096
math_1,math,27,0.017943918704986572,0.018748760223388672
qa_9,qa,0,0.0013312697410583496,0.0012073516845703125
qa_9,qa,1,0.0008840560913085938,0.0009461641311645508
qa_9,qa,2,0.0005052685737609863,0.0005754828453063965
qa_9,qa,3,0.0007034540176391602,0.0009575486183166504
qa_9,qa,4,0.000990152359008789,0.001222372055053711
qa_9,qa,5,0.0009703636169433594,0.0011588335037231445
qa_9,qa,6,0.0007900595664978027,0.0009111762046813965
qa_9,qa,7,0.0007906556129455566,0.0011192560195922852
qa_9,qa,8,0.0007088184356689453,0.0009596943855285645
qa_9,qa,9,0.0007635354995727539,0.0010166764259338379
qa_9,qa,10,0.0007293820381164551,0.0011172294616699219
qa_9,qa,11,0.0007459521293640137,0.0011846423149108887
qa_9,qa,12,0.0006733536720275879,0.0010181665420532227
qa_9,qa,13,0.0007328987121582031,0.0011131763458251953
qa_9,qa,14,0.000770270824432373,0.0011488795280456543
qa_9,qa,15,0.0009425878524780273,0.001477360725402832
qa_9,qa,16,0.0009398460388183594,0.001472175121307373
qa_9,qa,17,0.001095116138458252,0.0014617443084716797
qa_9,qa,18,0.0012341141700744629,0.0015518665313720703
qa_9,qa,19,0.0014834403991699219,0.0017449259757995605
qa_9,qa,20,0.001272439956665039,0.0016137361526489258
qa_9,qa,21,0.0009644031524658203,0.0013219118118286133
qa_9,qa,22,0.0011067390441894531,0.0013579130172729492
qa_9,qa,23,0.0009171962738037109,0.001044631004333496
qa_9,qa,24,0.0006657838821411133,0.0007767081260681152
qa_9,qa,25,0.0006311535835266113,0.0007404685020446777
qa_9,qa,26,0.0005657672882080078,0.0007118582725524902
qa_9,qa,27,0.0012803077697753906,0.001760244369506836
math_6,math,0,0.01377880573272705,0.004058182239532471
math_6,math,1,0.008212029933929443,0.002937793731689453
math_6,math,2,0.0034293532371520996,0.0012302994728088379
math_6,math,3,0.004426896572113037,0.0019568800926208496
math_6,math,4,0.005051553249359131,0.0024063587188720703
math_6,math,5,0.004557669162750244,0.002083003520965576
math_6,math,6,0.003949344158172607,0.0016437768936157227
math_6,math,7,0.00421828031539917,0.0016827583312988281
math_6,math,8,0.003981590270996094,0.0015583038330078125
math_6,math,9,0.004301249980926514,0.00155562162399292
math_6,math,10,0.00430983304977417,0.0014936327934265137
math_6,math,11,0.0042580366134643555,0.001573324203491211
math_6,math,12,0.004229247570037842,0.0014848709106445312
math_6,math,13,0.0044754743576049805,0.0015559196472167969
math_6,math,14,0.00481337308883667,0.0015821456909179688
math_6,math,15,0.004933655261993408,0.0016973018646240234
math_6,math,16,0.005196690559387207,0.0017323493957519531
math_6,math,17,0.005955755710601807,0.0020569562911987305
math_6,math,18,0.006512284278869629,0.002042055130004883
math_6,math,19,0.007348120212554932,0.0022686123847961426
math_6,math,20,0.007819175720214844,0.0023436546325683594
math_6,math,21,0.0063471198081970215,0.0031418800354003906
math_6,math,22,0.006734728813171387,0.003060638904571533
math_6,math,23,0.006047070026397705,0.0026193857192993164
math_6,math,24,0.004882514476776123,0.0024489164352416992
math_6,math,25,0.004882454872131348,0.0023667216300964355
math_6,math,26,0.0038812756538391113,0.0018088221549987793
math_6,math,27,0.008239686489105225,0.005935788154602051
qa_0,qa,0,0.0008168220520019531,0.001190483570098877
qa_0,qa,1,0.0005093812942504883,0.0009158849716186523
qa_0,qa,2,0.0002942085266113281,0.0005359053611755371
qa_0,qa,3,0.00043851137161254883,0.0009402036666870117
qa_0,qa,4,0.0006582140922546387,0.0012547969818115234
qa_0,qa,5,0.0006198883056640625,0.0011869072914123535
qa_0,qa,6,0.0005276203155517578,0.0009279847145080566
qa_0,qa,7,0.0005317330360412598,0.0011188387870788574
qa_0,qa,8,0.0004818439483642578,0.001033782958984375
qa_0,qa,9,0.0004551410675048828,0.0011013150215148926
qa_0,qa,10,0.00044655799865722656,0.001232922077178955
qa_0,qa,11,0.0004589557647705078,0.001261591911315918
qa_0,qa,12,0.0004010796546936035,0.0010933876037597656
qa_0,qa,13,0.00036793947219848633,0.0011337995529174805
qa_0,qa,14,0.00037544965744018555,0.00115889310836792
qa_0,qa,15,0.0003873109817504883,0.0013332962989807129
qa_0,qa,16,0.00037044286727905273,0.0012950301170349121
qa_0,qa,17,0.00038164854049682617,0.0011758804321289062
qa_0,qa,18,0.00035500526428222656,0.001161038875579834
qa_0,qa,19,0.00041556358337402344,0.001336812973022461
qa_0,qa,20,0.00040280818939208984,0.0012276172637939453
qa_0,qa,21,0.0002988576889038086,0.0008300542831420898
qa_0,qa,22,0.000314176082611084,0.0008919239044189453
qa_0,qa,23,0.0002554655075073242,0.0006933808326721191
qa_0,qa,24,0.00020188093185424805,0.0005664229393005371
qa_0,qa,25,0.00018805265426635742,0.0005432367324829102
qa_0,qa,26,0.0001742243766784668,0.0005199909210205078
qa_0,qa,27,0.00036531686782836914,0.0011579394340515137
math_9,math,0,0.006371259689331055,0.014881432056427002
math_9,math,1,0.004383206367492676,0.010044872760772705
math_9,math,2,0.002085745334625244,0.004537999629974365
math_9,math,3,0.00282973051071167,0.006317853927612305
math_9,math,4,0.003970146179199219,0.00769418478012085
math_9,math,5,0.0035175085067749023,0.006733536720275879
math_9,math,6,0.003268599510192871,0.006173670291900635
math_9,math,7,0.0036483407020568848,0.0071340203285217285
math_9,math,8,0.0038411617279052734,0.006767451763153076
math_9,math,9,0.004043698310852051,0.007355749607086182
math_9,math,10,0.004497945308685303,0.008067667484283447
math_9,math,11,0.004672825336456299,0.008720457553863525
math_9,math,12,0.004581749439239502,0.008612632751464844
math_9,math,13,0.005034029483795166,0.009539663791656494
math_9,math,14,0.005217432975769043,0.009908080101013184
math_9,math,15,0.005372047424316406,0.010081946849822998
math_9,math,16,0.00564122200012207,0.010116338729858398
math_9,math,17,0.006471872329711914,0.011677682399749756
math_9,math,18,0.006995677947998047,0.01295769214630127
math_9,math,19,0.0077291131019592285,0.013688445091247559
math_9,math,20,0.009298443794250488,0.015787899494171143
math_9,math,21,0.007011592388153076,0.012186765670776367
math_9,math,22,0.00799572467803955,0.013289034366607666
math_9,math,23,0.006717264652252197,0.01134556531906128
math_9,math,24,0.005221545696258545,0.008940458297729492
math_9,math,25,0.005005598068237305,0.008615672588348389
math_9,math,26,0.00393366813659668,0.0070822834968566895
math_9,math,27,0.006040811538696289,0.011062800884246826
qa_6,qa,0,0.00868314504623413,0.009640634059906006
qa_6,qa,1,0.00609743595123291,0.007054269313812256
qa_6,qa,2,0.004011332988739014,0.004694819450378418
qa_6,qa,3,0.005557358264923096,0.00703883171081543
qa_6,qa,4,0.007047772407531738,0.009130418300628662
qa_6,qa,5,0.005946993827819824,0.007796347141265869
qa_6,qa,6,0.005312561988830566,0.006865859031677246
qa_6,qa,7,0.00594782829284668,0.007961630821228027
qa_6,qa,8,0.005894899368286133,0.007744967937469482
qa_6,qa,9,0.007094979286193848,0.009239017963409424
qa_6,qa,10,0.007176339626312256,0.00940161943435669
qa_6,qa,11,0.008196592330932617,0.010659515857696533
qa_6,qa,12,0.007978379726409912,0.010312378406524658
qa_6,qa,13,0.0090864896774292,0.011883676052093506
qa_6,qa,14,0.009223103523254395,0.012204587459564209
qa_6,qa,15,0.010478675365447998,0.01399010419845581
qa_6,qa,16,0.010588288307189941,0.013918876647949219
qa_6,qa,17,0.012247622013092041,0.015812218189239502
qa_6,qa,18,0.012364506721496582,0.015781521797180176
qa_6,qa,19,0.012215673923492432,0.015742778778076172
qa_6,qa,20,0.013850390911102295,0.017792344093322754
qa_6,qa,21,0.011760234832763672,0.015359222888946533
qa_6,qa,22,0.01364445686340332,0.017373859882354736
qa_6,qa,23,0.011951625347137451,0.015192806720733643
qa_6,qa,24,0.009326636791229248,0.011991500854492188
qa_6,qa,25,0.008719980716705322,0.011259615421295166
qa_6,qa,26,0.006165921688079834,0.0078200101852417
qa_6,qa,27,0.012565553188323975,0.016167163848876953
code_2,code,0,0.005865156650543213,0.019917964935302734
code_2,code,1,0.003623664379119873,0.011914074420928955
code_2,code,2,0.001868128776550293,0.006360530853271484
code_2,code,3,0.0027570128440856934,0.009293615818023682
code_2,code,4,0.0037508606910705566,0.011655211448669434
code_2,code,5,0.003097057342529297,0.01001828908920288
code_2,code,6,0.0025833845138549805,0.009047448635101318
code_2,code,7,0.0029227137565612793,0.009844720363616943
code_2,code,8,0.002906978130340576,0.009676873683929443
code_2,code,9,0.0031606554985046387,0.010357260704040527
code_2,code,10,0.0030747056007385254,0.0103834867477417
code_2,code,11,0.0029925107955932617,0.010604679584503174
code_2,code,12,0.0028833746910095215,0.01087266206741333
code_2,code,13,0.0032504796981811523,0.01286160945892334
code_2,code,14,0.003159165382385254,0.013217747211456299
code_2,code,15,0.003486335277557373,0.01478433609008789
code_2,code,16,0.0036877989768981934,0.014433622360229492
code_2,code,17,0.00391775369644165,0.01706153154373169
code_2,code,18,0.004164934158325195,0.019193828105926514
code_2,code,19,0.004515528678894043,0.021262943744659424
code_2,code,20,0.004753410816192627,0.020644783973693848
code_2,code,21,0.004032790660858154,0.016367852687835693
code_2,code,22,0.004552066326141357,0.018628299236297607
code_2,code,23,0.0036565065383911133,0.015081405639648438
code_2,code,24,0.0028165578842163086,0.01120007038116455
code_2,code,25,0.002794921398162842,0.01163548231124878
code_2,code,26,0.002339959144592285,0.00956571102142334
code_2,code,27,0.003099381923675537,0.01875591278076172
code_0,code,0,0.0020325183868408203,0.0021209120750427246
code_0,code,1,0.0013431906700134277,0.0013953447341918945
code_0,code,2,0.0008047223091125488,0.0008987188339233398
code_0,code,3,0.0011411309242248535,0.001378476619720459
code_0,code,4,0.0016045570373535156,0.001872241497039795
code_0,code,5,0.0012968778610229492,0.0015180706977844238
code_0,code,6,0.0011019706726074219,0.0012310147285461426
code_0,code,7,0.001192927360534668,0.0013151764869689941
code_0,code,8,0.0010759830474853516,0.001286625862121582
code_0,code,9,0.0011359453201293945,0.0013726353645324707
code_0,code,10,0.0010450482368469238,0.0013142824172973633
code_0,code,11,0.0011925101280212402,0.0014754533767700195
code_0,code,12,0.0011717677116394043,0.0014389753341674805
code_0,code,13,0.0012850165367126465,0.0015010833740234375
code_0,code,14,0.0012840628623962402,0.0015127062797546387
code_0,code,15,0.0012372136116027832,0.001575171947479248
code_0,code,16,0.0012420415878295898,0.0015302300453186035
code_0,code,17,0.0014077425003051758,0.0016251802444458008
code_0,code,18,0.0014559030532836914,0.001718759536743164
code_0,code,19,0.0016967058181762695,0.001823723316192627
code_0,code,20,0.00185471773147583,0.0018712282180786133
code_0,code,21,0.0014553666114807129,0.0015416145324707031
code_0,code,22,0.0016777515411376953,0.0016771554946899414
code_0,code,23,0.0014818310737609863,0.0014210343360900879
code_0,code,24,0.0010787248611450195,0.0010640621185302734
code_0,code,25,0.001013636589050293,0.0009987950325012207
code_0,code,26,0.0007444024085998535,0.000777900218963623
code_0,code,27,0.0019564032554626465,0.002191007137298584
math_5,math,0,0.03420013189315796,0.017602920532226562
math_5,math,1,0.025181174278259277,0.013641953468322754
math_5,math,2,0.011619627475738525,0.006870150566101074
math_5,math,3,0.015637695789337158,0.009680390357971191
math_5,math,4,0.018783926963806152,0.012113392353057861
math_5,math,5,0.01619786024093628,0.010651767253875732
math_5,math,6,0.014358878135681152,0.009175658226013184
math_5,math,7,0.017481744289398193,0.01066577434539795
math_5,math,8,0.017098724842071533,0.010861754417419434
math_5,math,9,0.018018603324890137,0.011784017086029053
math_5,math,10,0.017187178134918213,0.011382460594177246
math_5,math,11,0.018528223037719727,0.01172935962677002
math_5,math,12,0.018008410930633545,0.011482000350952148
math_5,math,13,0.020998716354370117,0.013299763202667236
math_5,math,14,0.021763324737548828,0.013837933540344238
math_5,math,15,0.02243483066558838,0.013690650463104248
math_5,math,16,0.023511290550231934,0.01416027545928955
math_5,math,17,0.027593374252319336,0.015940189361572266
math_5,math,18,0.02964252233505249,0.017301082611083984
math_5,math,19,0.03314942121505737,0.01878523826599121
math_5,math,20,0.03362870216369629,0.019018471240997314
math_5,math,21,0.02340644598007202,0.013935744762420654
math_5,math,22,0.025867342948913574,0.01529604196548462
math_5,math,23,0.02171003818511963,0.01307523250579834
math_5,math,24,0.015718579292297363,0.00951075553894043
math_5,math,25,0.015612244606018066,0.009596824645996094
math_5,math,26,0.012345671653747559,0.00759732723236084
math_5,math,27,0.02213430404663086,0.017810463905334473
qa_3,qa,0,0.0012955665588378906,0.0022319555282592773
qa_3,qa,1,0.0006839632987976074,0.0013818740844726562
qa_3,qa,2,0.00026595592498779297,0.0006257295608520508
qa_3,qa,3,0.0003795623779296875,0.0010026097297668457
qa_3,qa,4,0.0006006956100463867,0.0012993216514587402
qa_3,qa,5,0.000559687614440918,0.0012030601501464844
qa_3,qa,6,0.00047647953033447266,0.0009800195693969727
qa_3,qa,7,0.0004552602767944336,0.0010914802551269531
qa_3,qa,8,0.0004100799560546875,0.0009852051734924316
qa_3,qa,9,0.0004221796989440918,0.0010695457458496094
qa_3,qa,10,0.0004348158836364746,0.0011596083641052246
qa_3,qa,11,0.0004500746726989746,0.0012605786323547363
qa_3,qa,12,0.000396728515625,0.0011832118034362793
qa_3,qa,13,0.0003962516784667969,0.0012940764427185059
qa_3,qa,14,0.0003777146339416504,0.001266181468963623
qa_3,qa,15,0.0003905296325683594,0.0014922022819519043
qa_3,qa,16,0.0003706812858581543,0.0014275312423706055
qa_3,qa,17,0.00037425756454467773,0.001440882682800293
qa_3,qa,18,0.00036776065826416016,0.001529991626739502
qa_3,qa,19,0.000410616397857666,0.0016146302223205566
qa_3,qa,20,0.0004146695137023926,0.0015242695808410645
qa_3,qa,21,0.00032466650009155273,0.001130521297454834
qa_3,qa,22,0.0003406405448913574,0.0012674927711486816
qa_3,qa,23,0.00028896331787109375,0.0010213851928710938
qa_3,qa,24,0.00023251771926879883,0.0008295178413391113
qa_3,qa,25,0.0002257823944091797,0.0008553862571716309
qa_3,qa,26,0.00021898746490478516,0.0008736848831176758
qa_3,qa,27,0.0008034706115722656,0.0028430819511413574
qa_5,qa,0,0.007393538951873779,0.008859694004058838
qa_5,qa,1,0.004210293292999268,0.004986226558685303
qa_5,qa,2,0.0017835497856140137,0.002245306968688965
qa_5,qa,3,0.002557694911956787,0.003296375274658203
qa_5,qa,4,0.0035008788108825684,0.004459857940673828
qa_5,qa,5,0.0031846165657043457,0.003983259201049805
qa_5,qa,6,0.002944052219390869,0.0035912394523620605
qa_5,qa,7,0.0029674172401428223,0.004011213779449463
qa_5,qa,8,0.003185272216796875,0.004050493240356445
qa_5,qa,9,0.0035789012908935547,0.004531681537628174
qa_5,qa,10,0.0035561323165893555,0.00467836856842041
qa_5,qa,11,0.0037886500358581543,0.005150020122528076
qa_5,qa,12,0.0035669803619384766,0.00509268045425415
qa_5,qa,13,0.003595888614654541,0.005663692951202393
qa_5,qa,14,0.0037049055099487305,0.005732059478759766
qa_5,qa,15,0.003590226173400879,0.005697786808013916
qa_5,qa,16,0.0037106871604919434,0.005742430686950684
qa_5,qa,17,0.004355192184448242,0.0063315629959106445
qa_5,qa,18,0.004478514194488525,0.006580770015716553
qa_5,qa,19,0.004987478256225586,0.0072820186614990234
qa_5,qa,20,0.0055716633796691895,0.008356690406799316
qa_5,qa,21,0.004087388515472412,0.006844699382781982
qa_5,qa,22,0.004229307174682617,0.007374823093414307
qa_5,qa,23,0.003418564796447754,0.0064966678619384766
qa_5,qa,24,0.0028708577156066895,0.005639076232910156
qa_5,qa,25,0.00266265869140625,0.005214571952819824
qa_5,qa,26,0.002204000949859619,0.004392504692077637
qa_5,qa,27,0.007524609565734863,0.013875901699066162
code_8,code,0,0.003156423568725586,0.0029854774475097656
code_8,code,1,0.001952052116394043,0.0019449591636657715
code_8,code,2,0.0011001825332641602,0.001072227954864502
code_8,code,3,0.0014955401420593262,0.0015930533409118652
code_8,code,4,0.0020939111709594727,0.002030491828918457
code_8,code,5,0.0017727017402648926,0.001766800880432129
code_8,code,6,0.0015593171119689941,0.0014292597770690918
code_8,code,7,0.0016644001007080078,0.0015652775764465332
code_8,code,8,0.001621246337890625,0.0015039443969726562
code_8,code,9,0.0017975568771362305,0.0016298294067382812
code_8,code,10,0.0017488598823547363,0.0015933513641357422
code_8,code,11,0.0018732547760009766,0.001703023910522461
code_8,code,12,0.0017829537391662598,0.0016523003578186035
code_8,code,13,0.0020076632499694824,0.0018000602722167969
code_8,code,14,0.002159595489501953,0.0017699599266052246
code_8,code,15,0.002239406108856201,0.0018279552459716797
code_8,code,16,0.002376735210418701,0.0017988085746765137
code_8,code,17,0.0027667880058288574,0.001898646354675293
code_8,code,18,0.002807319164276123,0.0019603967666625977
code_8,code,19,0.0032102465629577637,0.0021192431449890137
code_8,code,20,0.00368422269821167,0.0022941231727600098
code_8,code,21,0.0028615593910217285,0.0018123388290405273
code_8,code,22,0.0030404329299926758,0.002037942409515381
code_8,code,23,0.0024368762969970703,0.0016971826553344727
code_8,code,24,0.0017967820167541504,0.0013016462326049805
code_8,code,25,0.0017271041870117188,0.0013030171394348145
code_8,code,26,0.0013034343719482422,0.0010551810264587402
code_8,code,27,0.0034972429275512695,0.002368450164794922
code_1,code,0,0.006557881832122803,0.007313430309295654
code_1,code,1,0.0037270188331604004,0.0044307708740234375
code_1,code,2,0.0019295811653137207,0.0022101998329162598
code_1,code,3,0.002417147159576416,0.0029947757720947266
code_1,code,4,0.0029050707817077637,0.003831148147583008
code_1,code,5,0.0025805234909057617,0.003219783306121826
code_1,code,6,0.002358734607696533,0.0027739405632019043
code_1,code,7,0.0024552345275878906,0.0030329227447509766
code_1,code,8,0.00235825777053833,0.003035604953765869
code_1,code,9,0.002443850040435791,0.0034691691398620605
code_1,code,10,0.0021553635597229004,0.003575623035430908
code_1,code,11,0.0021859407424926758,0.003653585910797119
code_1,code,12,0.002145707607269287,0.003559887409210205
code_1,code,13,0.0023711323738098145,0.003984272480010986
code_1,code,14,0.0023961663246154785,0.004078924655914307
code_1,code,15,0.0023580193519592285,0.004040539264678955
code_1,code,16,0.002236604690551758,0.0038980841636657715
code_1,code,17,0.002498447895050049,0.004237115383148193
code_1,code,18,0.0024946928024291992,0.004490375518798828
code_1,code,19,0.003034532070159912,0.005128204822540283
code_1,code,20,0.0028731822967529297,0.004929602146148682
code_1,code,21,0.002110302448272705,0.003657042980194092
code_1,code,22,0.0023695826530456543,0.004354298114776611
code_1,code,23,0.002120673656463623,0.0035752058029174805
code_1,code,24,0.001630544662475586,0.0027784109115600586
code_1,code,25,0.0017206668853759766,0.00277101993560791
code_1,code,26,0.0014105439186096191,0.0023992061614990234
code_1,code,27,0.0030804872512817383,0.004882395267486572
qa_2,qa,0,0.004039347171783447,0.006226599216461182
qa_2,qa,1,0.001455068588256836,0.0026822686195373535
qa_2,qa,2,0.0003190040588378906,0.0006874799728393555
qa_2,qa,3,0.0004305243492126465,0.0010738372802734375
qa_2,qa,4,0.000695645809173584,0.0014257431030273438
qa_2,qa,5,0.0006492137908935547,0.001332104206085205
qa_2,qa,6,0.0006059408187866211,0.00111466646194458
qa_2,qa,7,0.0006304383277893066,0.0012011528015136719
qa_2,qa,8,0.0006011724472045898,0.0011220574378967285
qa_2,qa,9,0.0006227493286132812,0.0012404322624206543
qa_2,qa,10,0.0006421804428100586,0.0013777613639831543
qa_2,qa,11,0.0006784796714782715,0.0014546513557434082
qa_2,qa,12,0.0006493926048278809,0.0014247894287109375
qa_2,qa,13,0.0006332993507385254,0.001572251319885254
qa_2,qa,14,0.0006278753280639648,0.0015966296195983887
qa_2,qa,15,0.0006500482559204102,0.001751720905303955
qa_2,qa,16,0.0006290078163146973,0.0018320679664611816
qa_2,qa,17,0.0006365776062011719,0.0018471479415893555
qa_2,qa,18,0.0006476044654846191,0.0019302964210510254
qa_2,qa,19,0.0007598996162414551,0.0021224617958068848
qa_2,qa,20,0.0008507370948791504,0.0022391676902770996
qa_2,qa,21,0.0006459355354309082,0.0017288923263549805
qa_2,qa,22,0.0007064342498779297,0.0019341111183166504
qa_2,qa,23,0.0005925893783569336,0.0016158223152160645
qa_2,qa,24,0.00048679113388061523,0.001246333122253418
qa_2,qa,25,0.00045287609100341797,0.001232922077178955
qa_2,qa,26,0.00042426586151123047,0.001193404197692871
qa_2,qa,27,0.0012732744216918945,0.0033235549926757812
code_7,code,0,0.0031755566596984863,0.006319761276245117
code_7,code,1,0.0018549561500549316,0.004068136215209961
code_7,code,2,0.0009729862213134766,0.0019612908363342285
code_7,code,3,0.0014659762382507324,0.002909421920776367
code_7,code,4,0.0022933483123779297,0.0038257241249084473
code_7,code,5,0.001866459846496582,0.003148317337036133
code_7,code,6,0.001591503620147705,0.0028017163276672363
code_7,code,7,0.001750648021697998,0.003204643726348877
code_7,code,8,0.001713573932647705,0.003119170665740967
code_7,code,9,0.0020536184310913086,0.0035271644592285156
code_7,code,10,0.0020489096641540527,0.0035476088523864746
code_7,code,11,0.0021735429763793945,0.0036548376083374023
code_7,code,12,0.0020872950553894043,0.003494858741760254
code_7,code,13,0.0022936463356018066,0.004027307033538818
code_7,code,14,0.0023482441902160645,0.004036128520965576
code_7,code,15,0.0024324655532836914,0.004512488842010498
code_7,code,16,0.0023853182792663574,0.0044792890548706055
code_7,code,17,0.0027184486389160156,0.005139410495758057
code_7,code,18,0.0027651190757751465,0.00555795431137085
code_7,code,19,0.0032057762145996094,0.005766808986663818
code_7,code,20,0.0037240982055664062,0.006518125534057617
code_7,code,21,0.003039240837097168,0.005271196365356445
code_7,code,22,0.0032584667205810547,0.005877554416656494
code_7,code,23,0.0027620792388916016,0.004679977893829346
code_7,code,24,0.002122342586517334,0.0034652352333068848
code_7,code,25,0.0020613670349121094,0.0034527182579040527
code_7,code,26,0.0015035271644592285,0.0025663375854492188
code_7,code,27,0.004383862018585205,0.007409572601318359
code_9,code,0,0.0008814334869384766,0.0036883950233459473
code_9,code,1,0.0005677342414855957,0.0027568936347961426
code_9,code,2,0.0002948641777038574,0.0013966560363769531
code_9,code,3,0.00039702653884887695,0.002156376838684082
code_9,code,4,0.0005798935890197754,0.002816319465637207
code_9,code,5,0.0005056858062744141,0.002304375171661377
code_9,code,6,0.0004215240478515625,0.0019277334213256836
code_9,code,7,0.0003928542137145996,0.0020760297775268555
code_9,code,8,0.00033795833587646484,0.0019014477729797363
code_9,code,9,0.00034630298614501953,0.0019298791885375977
code_9,code,10,0.0003287196159362793,0.0018453001976013184
code_9,code,11,0.00035369396209716797,0.0019283890724182129
code_9,code,12,0.00033843517303466797,0.0018917322158813477
code_9,code,13,0.0003466606140136719,0.0020989179611206055
code_9,code,14,0.00035953521728515625,0.002114415168762207
code_9,code,15,0.00035649538040161133,0.002142608165740967
code_9,code,16,0.0003606081008911133,0.002211630344390869
code_9,code,17,0.0003775358200073242,0.002316892147064209
code_9,code,18,0.0003864765167236328,0.0024283528327941895
code_9,code,19,0.0004124641418457031,0.0025336146354675293
code_9,code,20,0.0004349946975708008,0.0027167201042175293
code_9,code,21,0.00036847591400146484,0.0021967291831970215
code_9,code,22,0.0003911256790161133,0.0024077296257019043
code_9,code,23,0.0003508329391479492,0.002171814441680908
code_9,code,24,0.0002593994140625,0.0016559958457946777
code_9,code,25,0.00025022029876708984,0.0016273856163024902
code_9,code,26,0.0002105236053466797,0.0013166069984436035
code_9,code,27,0.0007876157760620117,0.0044228434562683105
